id;bpmProcessId;caseGroupId;caseTypeId;storeId;createDate;createdBy;modifyDate;modifiedBy;endDate;dueDate;status;parameter1;parameter2;parameter3;parameter4;parameter5;parameter6;parameter7;parameter8;parameter9;parameter10;parameter11;parameter12;parameter13;parameter14;parameter15;previousVersionId
KLIENT1.4325;10553;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4326;10554;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4327;10555;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4328;10556;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4329;10557;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4330;10558;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4331;10559;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4332;10560;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4333;10561;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4334;10562;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4335;10563;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4336;10564;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4337;10565;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4338;10566;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4339;10567;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4340;10568;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4341;10569;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4342;10570;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4343;10571;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4344;10572;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4345;10573;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4346;10574;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4347;10575;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4348;10576;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4349;10577;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4350;10578;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4351;10579;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4352;10580;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4353;10581;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4354;10582;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4355;10583;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4356;10584;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4357;10585;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4358;10586;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4359;10587;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4360;10588;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4361;10589;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4362;10590;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4363;10591;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4364;10592;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4365;10593;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4366;10594;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4367;10595;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4368;10596;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4369;10597;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4370;10598;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4371;10599;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4372;10600;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4373;10601;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4374;10602;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4375;10603;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4376;10604;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4377;10605;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4378;10606;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4379;10607;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4380;10608;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4381;10609;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4382;10610;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4383;10611;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4384;10612;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4385;10613;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4386;10614;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4387;10615;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4388;10616;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4389;10617;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4390;10618;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4391;10619;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4392;10620;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4393;10621;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4394;10622;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4395;10623;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4396;10624;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4397;10625;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4398;10626;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4399;10627;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4400;10628;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4401;10629;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4402;10630;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4403;10631;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4404;10632;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4405;10633;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4406;10634;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4407;10635;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4408;10636;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4409;10637;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4410;10638;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4411;10639;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4412;10640;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4413;10641;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4414;10642;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4415;10643;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4416;10644;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4417;10645;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4418;10646;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4419;10647;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4420;10648;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4421;10649;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4422;10650;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4423;10651;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4424;10652;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4425;10653;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4426;10654;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4427;10655;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4428;10656;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4429;10657;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4430;10658;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4431;10659;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4432;10660;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4433;10661;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4434;10662;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4435;10663;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4436;10664;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4437;10665;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4438;10666;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4439;10667;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.4440;10668;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4441;10669;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4442;10670;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4443;10671;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4444;10672;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.4445;10673;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4446;10674;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4447;10675;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.4448;10676;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4449;10677;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4450;10678;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.4451;10679;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4452;10680;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.4453;10681;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4454;10682;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.4455;10683;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
